SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,48 Blue Ridge Mountain Dr,Somers,CT,06071,319900,6,2.5,Somers,1978,47480,1989,15,162,,Active,,,http://www.redfin.com/CT/Somers/48-Blue-Ridge-Mountain-Dr-06071/home/53778625,Smart MLS,170277541,N,Y,41.9731594,-72.4179317
MLS Listing,,Single Family Residential,587 Wormwood Hill Rd,Mansfield,CT,06250,399900,3,3.0,Mansfield Center,3184,39204,1964,16,126,,Active,,,http://www.redfin.com/CT/Mansfield-Center/587-Wormwood-Hill-Rd-06250/home/53786677,Smart MLS,170278092,N,Y,41.8194958,-72.1930951
MLS Listing,,Vacant Land,27 Sheffield Dr,Mansfield,CT,06250,127900,,,Storrs,,233481,,16,,,Active,,,http://www.redfin.com/CT/Storrs/27-Sheffield-Dr-06268/home/109851810,Smart MLS,170276065,N,Y,41.7587349,-72.256507
MLS Listing,,Single Family Residential,66 Dockerel Rd,Tolland,CT,06084,269900,4,2.5,Tolland,2378,31798,1967,16,113,,Active,,,http://www.redfin.com/CT/Tolland/66-Dockerel-Rd-06084/home/54110903,Smart MLS,170278072,N,Y,41.8364123,-72.4166372
MLS Listing,,Single Family Residential,1250 Main St,Coventry,CT,06238,117700,2,1.0,Coventry,1210,41817,1950,16,97,,Active,,,http://www.redfin.com/CT/Coventry/1250-Main-St-06238/home/54450467,Smart MLS,170278061,N,Y,41.7693158,-72.302229
MLS Listing,,Single Family Residential,50 Windswept Way,Coventry,CT,06238,422000,3,2.5,Coventry,2853,43995,2006,16,148,,Active,,,http://www.redfin.com/CT/Coventry/50-Windswept-Way-06238/home/54448017,Smart MLS,170278024,N,Y,41.7869364,-72.3118124
MLS Listing,,Single Family Residential,95 Colton Rd,Somers,CT,06071,459900,4,3.5,Somers,4176,306662,1973,16,110,,Active,,,http://www.redfin.com/CT/Somers/95-Colton-Rd-06071/home/53776717,Smart MLS,170277312,N,Y,41.986514,-72.4586752
MLS Listing,,Condo/Co-op,28 Armstrong Rd Unit A6,Coventry,CT,06238,223900,2,3.0,Coventry,1652,,2009,16,136,325,Active,,,http://www.redfin.com/CT/Coventry/28-Armstrong-Rd-06238/unit-A6/home/54452946,Smart MLS,170276149,N,Y,41.7638541,-72.2910946
MLS Listing,,Single Family Residential,205 Burrows Hill Rd,Hebron,CT,06231,319900,3,2.5,Hebron,2049,103237,1999,16,156,,Active,,,http://www.redfin.com/CT/Amston/205-Burrows-Hill-Rd-06231/home/54031777,Smart MLS,170277741,N,Y,41.638952,-72.3882015
MLS Listing,,Vacant Land,14 Cherrywood Dr,Ellington,CT,06029,139900,,,Ellington,,154202,,16,,,Active,,,http://www.redfin.com/CT/Ellington/14-Cherrywood-Dr-06029/home/54251595,Smart MLS,170277243,N,Y,41.9330393,-72.4682521
MLS Listing,,Single Family Residential,269 Box Mountain Dr,Vernon,CT,06066,249900,2,2.0,Vernon,3840,60112,1955,17,65,,Active,,,http://www.redfin.com/CT/Vernon/269-Box-Mountain-Dr-06066/home/54343726,Smart MLS,170277392,N,Y,41.8054242,-72.4543618
MLS Listing,,Single Family Residential,36 John Hand Dr,Coventry,CT,06238,350000,3,2.5,Coventry,2069,14810,2017,17,169,,Active,March-22-2020 12:00 PM,March-22-2020 02:00 PM,http://www.redfin.com/CT/Coventry/36-John-Hand-Dr-06238/home/54451674,Smart MLS,170275479,N,Y,41.775196,-72.335872
MLS Listing,,Single Family Residential,11 Converse Rd,Bolton,CT,06043,264900,4,2.0,Bolton,1850,47916,1964,17,143,,Active,,,http://www.redfin.com/CT/Bolton/11-Converse-Rd-06043/home/53985789,Smart MLS,170271176,N,Y,41.7677962,-72.4521891
MLS Listing,,Single Family Residential,123 Fern Rd,Mansfield,CT,06268,274000,4,3.0,Storrs,2448,115434,1993,17,112,,Active,,,http://www.redfin.com/CT/Storrs/123-Fern-Rd-06268/home/53788427,Smart MLS,170271226,N,Y,41.7617099,-72.2628321
